          Time          EPELX           EPELY           EPELZ          EPELXY          EPELYZ          EPELXZ           EPEL1          EPEL2          EPEL3         EPELINT          EPELEQ
   1.70980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -1.21020E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   1.80980E-02    2.56531E-03   -6.58212E-03    2.56531E-03   -1.63590E-17     0.0000         0.0000        2.56531E-03    2.56531E-03   -6.58212E-03    9.14743E-03    6.09828E-03
   1.90980E-02    2.56636E-03   -6.58106E-03    2.56636E-03    3.82861E-18     0.0000         0.0000        2.56636E-03    2.56636E-03   -6.58106E-03    9.14743E-03    6.09828E-03
   2.00980E-02    2.56661E-03   -6.58082E-03    2.56661E-03   -2.05525E-17     0.0000         0.0000        2.56661E-03    2.56661E-03   -6.58082E-03    9.14743E-03    6.09828E-03
   2.10980E-02    2.56657E-03   -6.58086E-03    2.56657E-03    2.40691E-17     0.0000         0.0000        2.56657E-03    2.56657E-03   -6.58086E-03    9.14743E-03    6.09828E-03
   2.20980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    2.79381E-18     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   2.30980E-02    2.56654E-03   -6.58089E-03    2.56654E-03    8.36039E-18     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58089E-03    9.14743E-03    6.09828E-03
   2.40980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -1.66605E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   2.50980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    1.54912E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   2.60980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    1.38593E-18     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   2.70980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -2.26515E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   2.80980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    4.38438E-18     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   2.90980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -2.60364E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   3.00980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -1.04442E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   3.10980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -2.08926E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   3.20980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    1.78163E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   3.30980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    5.10673E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   3.40980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -5.15014E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   3.50980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    3.44441E-18     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   3.60980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -9.24094E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   3.70980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -3.16956E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   3.80980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    8.53656E-18     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   3.90980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    4.30960E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   4.00980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    2.50984E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   4.10980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -8.57296E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   4.20980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -2.11564E-18     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   4.30980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    3.39457E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   4.40980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    6.49224E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   4.50980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -3.83674E-18     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   4.60980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    8.01514E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   4.70980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -5.03602E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   4.80980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    6.40298E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   4.90980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    5.50016E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   5.00980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -2.42798E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   5.10980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -6.85404E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   5.20980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -3.50341E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   5.30980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    5.66873E-18     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   5.40980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -7.05158E-18     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   5.50980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -1.79783E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   5.60980E-02    2.56654E-03   -6.58088E-03    2.56654E-03   -7.50485E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   5.70980E-02    2.56654E-03   -6.58088E-03    2.56654E-03    3.09015E-17     0.0000         0.0000        2.56654E-03    2.56654E-03   -6.58088E-03    9.14743E-03    6.09828E-03
   5.80980E-02    2.52291E-03   -6.47130E-03    2.52291E-03    4.94906E-17     0.0000         0.0000        2.52291E-03    2.52291E-03   -6.47130E-03    8.99421E-03    5.99614E-03
   5.90980E-02    2.48041E-03   -6.36039E-03    2.48041E-03    7.66614E-17     0.0000         0.0000        2.48041E-03    2.48041E-03   -6.36039E-03    8.84080E-03    5.89387E-03
   6.00980E-02    2.43752E-03   -6.24993E-03    2.43752E-03    6.43183E-17     0.0000         0.0000        2.43752E-03    2.43752E-03   -6.24993E-03    8.68746E-03    5.79164E-03
   6.10980E-02    2.39449E-03   -6.13965E-03    2.39449E-03   -2.74622E-17     0.0000         0.0000        2.39449E-03    2.39449E-03   -6.13965E-03    8.53414E-03    5.68943E-03
   6.20980E-02    2.35145E-03   -6.02937E-03    2.35145E-03    1.18201E-17     0.0000         0.0000        2.35145E-03    2.35145E-03   -6.02937E-03    8.38082E-03    5.58721E-03
   6.30980E-02    2.30843E-03   -5.91907E-03    2.30843E-03   -3.63302E-17     0.0000         0.0000        2.30843E-03    2.30843E-03   -5.91907E-03    8.22750E-03    5.48500E-03
   6.40980E-02    2.26542E-03   -5.80876E-03    2.26542E-03    1.58986E-17     0.0000         0.0000        2.26542E-03    2.26542E-03   -5.80876E-03    8.07418E-03    5.38279E-03
   6.50980E-02    2.22240E-03   -5.69846E-03    2.22240E-03    3.60643E-17     0.0000         0.0000        2.22240E-03    2.22240E-03   -5.69846E-03    7.92086E-03    5.28057E-03
   6.60980E-02    2.17938E-03   -5.58815E-03    2.17938E-03    6.84072E-18     0.0000         0.0000        2.17938E-03    2.17938E-03   -5.58815E-03    7.76754E-03    5.17836E-03
   6.70980E-02    2.13636E-03   -5.47785E-03    2.13636E-03    1.19465E-16     0.0000         0.0000        2.13636E-03    2.13636E-03   -5.47785E-03    7.61421E-03    5.07614E-03
   6.80980E-02    2.09334E-03   -5.36755E-03    2.09334E-03    1.20334E-16     0.0000         0.0000        2.09334E-03    2.09334E-03   -5.36755E-03    7.46089E-03    4.97393E-03
   6.90980E-02    2.05033E-03   -5.25725E-03    2.05033E-03    7.58240E-18     0.0000         0.0000        2.05033E-03    2.05033E-03   -5.25725E-03    7.30757E-03    4.87171E-03
   7.00980E-02    2.00731E-03   -5.14694E-03    2.00731E-03   -1.63610E-17     0.0000         0.0000        2.00731E-03    2.00731E-03   -5.14694E-03    7.15425E-03    4.76950E-03
   7.10980E-02    1.96429E-03   -5.03664E-03    1.96429E-03    1.43710E-16     0.0000         0.0000        1.96429E-03    1.96429E-03   -5.03664E-03    7.00093E-03    4.66729E-03
   7.20980E-02    1.92127E-03   -4.92634E-03    1.92127E-03    3.96648E-18     0.0000         0.0000        1.92127E-03    1.92127E-03   -4.92634E-03    6.84761E-03    4.56507E-03
   7.30980E-02    1.87825E-03   -4.81603E-03    1.87825E-03   -4.12684E-17     0.0000         0.0000        1.87825E-03    1.87825E-03   -4.81603E-03    6.69429E-03    4.46286E-03
   7.40980E-02    1.83523E-03   -4.70573E-03    1.83523E-03    7.77062E-17     0.0000         0.0000        1.83523E-03    1.83523E-03   -4.70573E-03    6.54096E-03    4.36064E-03
   7.50980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -7.04438E-17     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   7.60980E-02    1.79281E-03   -4.59483E-03    1.79281E-03    7.77926E-17     0.0000         0.0000        1.79281E-03    1.79281E-03   -4.59483E-03    6.38764E-03    4.25843E-03
   7.70980E-02    1.79230E-03   -4.59534E-03    1.79230E-03    1.75369E-16     0.0000         0.0000        1.79230E-03    1.79230E-03   -4.59534E-03    6.38764E-03    4.25843E-03
   7.80980E-02    1.79219E-03   -4.59546E-03    1.79219E-03   -6.02668E-17     0.0000         0.0000        1.79219E-03    1.79219E-03   -4.59546E-03    6.38764E-03    4.25843E-03
   7.90980E-02    1.79221E-03   -4.59544E-03    1.79221E-03    1.08514E-16     0.0000         0.0000        1.79221E-03    1.79221E-03   -4.59544E-03    6.38764E-03    4.25843E-03
   8.00980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    1.55280E-16     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.10980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -1.43950E-16     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.20980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -2.66606E-17     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.30980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -1.56424E-16     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.40980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -3.67609E-17     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.50980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -2.97644E-17     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.60980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -9.15185E-17     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.70980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -1.19046E-16     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.80980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -1.41335E-16     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.90980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    2.04028E-17     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.00980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -1.18318E-16     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.10980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -1.40745E-16     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.20980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -6.90120E-17     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.30980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    1.68853E-16     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.40980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -1.32960E-16     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.50980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -1.07655E-16     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.60980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -4.22192E-17     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.70980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -5.66568E-17     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.80980E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -4.58736E-17     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.90490E-02    1.79222E-03   -4.59543E-03    1.79222E-03   -2.18969E-16     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   0.10000        1.79222E-03   -4.59543E-03    1.79222E-03   -1.33593E-16     0.0000         0.0000        1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
