          Time             SX              SY              SZ             SXY             SYZ             SXZ              S1             S2             S3            SINT             SEQ            SEPL            SRAT          HPRESS
   4.90980E-02   -1.26952E-06    -3.1209        -1.5599       -3.09360E-15     0.0000         0.0000       -1.26952E-06    -1.5599        -3.1209         3.1209         2.7028         0.0000         1.0000        -1.5603
   5.00980E-02   -1.08274E-06    -3.1209        -1.5600       -6.00108E-15     0.0000         0.0000       -1.08274E-06    -1.5600        -3.1209         3.1209         2.7028         0.0000         1.0000        -1.5603
   5.10980E-02   -6.14992E-03    -3.0672        -1.5407       -3.28975E-15     0.0000         0.0000       -6.14992E-03    -1.5407        -3.0672         3.0610         2.6509         0.0000         1.0000        -1.5380
   5.20980E-02   -2.63955E-03    -3.0033        -1.5125        3.07854E-15     0.0000         0.0000       -2.63955E-03    -1.5125        -3.0033         3.0007         2.5987         0.0000         1.0000        -1.5061
   5.30980E-02    1.09751E-04    -2.9402        -1.4839       -2.41765E-15     0.0000         0.0000        1.09751E-04    -1.4839        -2.9402         2.9403         2.5464         0.0000         1.0000        -1.4747
   5.40980E-02    5.42198E-04    -2.8795        -1.4565       -7.70696E-15     0.0000         0.0000        5.42198E-04    -1.4565        -2.8795         2.8801         2.4943         0.0000         1.0000        -1.4452
   5.50980E-02    1.59652E-04    -2.8197        -1.4292        7.62394E-15     0.0000         0.0000        1.59652E-04    -1.4292        -2.8197         2.8199         2.4422         0.0000         1.0000        -1.4162
   5.60980E-02   -8.47388E-05    -2.7597        -1.4012        8.60147E-15     0.0000         0.0000       -8.47388E-05    -1.4012        -2.7597         2.7596         2.3900         0.0000         1.0000        -1.3870
   5.70980E-02   -1.02146E-04    -2.6995        -1.3726       -3.63398E-16     0.0000         0.0000       -1.02146E-04    -1.3726        -2.6995         2.6994         2.3379         0.0000         1.0000        -1.3574
   5.80980E-02   -5.34410E-05    -2.6392        -1.3435       -1.09708E-15     0.0000         0.0000       -5.34410E-05    -1.3435        -2.6392         2.6392         2.2857         0.0000         1.0000        -1.3276
   5.90980E-02   -2.49131E-05    -2.5789        -1.3142        3.93821E-15     0.0000         0.0000       -2.49131E-05    -1.3142        -2.5789         2.5789         2.2335         0.0000         1.0000        -1.2977
   6.00980E-02   -1.93429E-05    -2.5187        -1.2846        2.32719E-15     0.0000         0.0000       -1.93429E-05    -1.2846        -2.5187         2.5187         2.1814         0.0000         1.0000        -1.2678
   6.10980E-02   -1.97881E-05    -2.4584        -1.2548        6.60333E-15     0.0000         0.0000       -1.97881E-05    -1.2548        -2.4584         2.4584         2.1292         0.0000         1.0000        -1.2377
   6.20980E-02   -1.84229E-05    -2.3982        -1.2248        7.55704E-15     0.0000         0.0000       -1.84229E-05    -1.2248        -2.3982         2.3981         2.0770         0.0000         1.0000        -1.2077
   6.30980E-02   -1.54220E-05    -2.3379        -1.1946       -5.09731E-15     0.0000         0.0000       -1.54220E-05    -1.1946        -2.3379         2.3379         2.0248         0.0000         1.0000        -1.1775
   6.40980E-02   -1.24513E-05    -2.2776        -1.1643        6.97827E-15     0.0000         0.0000       -1.24513E-05    -1.1643        -2.2776         2.2776         1.9727         0.0000         1.0000        -1.1473
   6.50980E-02   -1.01375E-05    -2.2174        -1.1339        8.49292E-15     0.0000         0.0000       -1.01375E-05    -1.1339        -2.2174         2.2174         1.9205         0.0000         1.0000        -1.1171
   6.60980E-02   -8.35700E-06    -2.1571        -1.1034       -2.74437E-15     0.0000         0.0000       -8.35700E-06    -1.1034        -2.1571         2.1571         1.8683         0.0000         1.0000        -1.0869
   6.70980E-02    5.92055E-03    -2.1513        -1.0936        5.75659E-15     0.0000         0.0000        5.92055E-03    -1.0936        -2.1513         2.1572         1.8683         0.0000         1.0000        -1.0796
   6.80980E-02    2.35829E-03    -2.1549        -1.0924        1.56385E-14     0.0000         0.0000        2.35829E-03    -1.0924        -2.1549         2.1572         1.8683         0.0000         1.0000        -1.0816
   6.90980E-02   -1.70079E-04    -2.1574        -1.0913        1.07403E-14     0.0000         0.0000       -1.70079E-04    -1.0913        -2.1574         2.1573         1.8683         0.0000         1.0000        -1.0830
   7.00980E-02   -4.74393E-04    -2.1578        -1.0890        1.79731E-14     0.0000         0.0000       -4.74393E-04    -1.0890        -2.1578         2.1573         1.8683         0.0000         1.0000        -1.0824
   7.10980E-02   -1.16721E-04    -2.1574        -1.0868        4.65028E-15     0.0000         0.0000       -1.16721E-04    -1.0868        -2.1574         2.1573         1.8683         0.0000         1.0000        -1.0814
   7.20980E-02    7.25366E-05    -2.1572        -1.0850        1.47594E-14     0.0000         0.0000        7.25366E-05    -1.0850        -2.1572         2.1573         1.8683         0.0000         1.0000        -1.0807
   7.30980E-02    7.18088E-05    -2.1572        -1.0837        5.28880E-15     0.0000         0.0000        7.18088E-05    -1.0837        -2.1572         2.1573         1.8683         0.0000         1.0000        -1.0803
   7.40980E-02    3.11451E-05    -2.1573        -1.0827        1.20932E-14     0.0000         0.0000        3.11451E-05    -1.0827        -2.1573         2.1573         1.8683         0.0000         1.0000        -1.0800
   7.50980E-02    1.21943E-05    -2.1573        -1.0819        1.42844E-14     0.0000         0.0000        1.21943E-05    -1.0819        -2.1573         2.1573         1.8683         0.0000         1.0000        -1.0797
   7.60980E-02    9.88714E-06    -2.1573        -1.0813        1.74434E-15     0.0000         0.0000        9.88714E-06    -1.0813        -2.1573         2.1573         1.8683         0.0000         1.0000        -1.0795
   7.70980E-02    1.03915E-05    -2.1573        -1.0808        6.13011E-15     0.0000         0.0000        1.03915E-05    -1.0808        -2.1573         2.1573         1.8683         0.0000         1.0000        -1.0793
   7.80980E-02    9.24809E-06    -2.1573        -1.0803        7.46789E-17     0.0000         0.0000        9.24809E-06    -1.0803        -2.1573         2.1573         1.8683         0.0000         1.0000        -1.0792
   7.90980E-02    7.28972E-06    -2.1573        -1.0800        1.64407E-15     0.0000         0.0000        7.28972E-06    -1.0800        -2.1573         2.1573         1.8683         0.0000         1.0000        -1.0791
   8.00980E-02    5.61520E-06    -2.1573        -1.0797        7.63643E-15     0.0000         0.0000        5.61520E-06    -1.0797        -2.1573         2.1573         1.8683         0.0000         1.0000        -1.0790
   8.10980E-02    4.43185E-06    -2.1573        -1.0795        1.86993E-14     0.0000         0.0000        4.43185E-06    -1.0795        -2.1573         2.1573         1.8683         0.0000         1.0000        -1.0789
   8.20980E-02    3.56510E-06    -2.1573        -1.0793        3.63795E-15     0.0000         0.0000        3.56510E-06    -1.0793        -2.1573         2.1573         1.8683         0.0000         1.0000        -1.0789
   8.30980E-02    2.87224E-06    -2.1573        -1.0792        2.86664E-15     0.0000         0.0000        2.87224E-06    -1.0792        -2.1573         2.1573         1.8683         0.0000         1.0000        -1.0788
   8.40980E-02    2.30267E-06    -2.1573        -1.0791        6.73612E-16     0.0000         0.0000        2.30267E-06    -1.0791        -2.1573         2.1573         1.8683         0.0000         1.0000        -1.0788
   8.50980E-02    1.84082E-06    -2.1573        -1.0790        2.27243E-14     0.0000         0.0000        1.84082E-06    -1.0790        -2.1573         2.1573         1.8683         0.0000         1.0000        -1.0788
