          Time             SX              SY              SZ             SXY             SYZ             SXZ              S1             S2             S3            SINT             SEQ            SEPL            SRAT          HPRESS
   8.09800E-03    2.96340E-05    -1.8190        2.96340E-05   -6.58902E-18    1.61862E-16    7.47273E-17    2.96340E-05    2.96340E-05    -1.8190         1.8191         1.8191         0.0000         1.0000       -0.60633
   9.09800E-03   -6.02138E-06    -1.9116       -6.02138E-06   -1.12572E-16    2.17924E-16   -1.66528E-17   -6.02138E-06   -6.02138E-06    -1.9116         1.9116         1.9116         0.0000         1.0000       -0.63721
   1.00980E-02   -2.39534E-06    -2.0042       -2.39534E-06   -9.64320E-17   -8.25925E-17   -1.42652E-17   -2.39534E-06   -2.39534E-06    -2.0042         2.0042         2.0042         0.0000         1.0000       -0.66806
   1.10980E-02    7.07334E-08    -2.0967        7.07334E-08    2.52627E-17   -5.58978E-16    4.18997E-17    7.07334E-08    7.07334E-08    -2.0967         2.0967         2.0967         0.0000         1.0000       -0.69891
   1.20980E-02    1.45802E-07    -2.1893        1.45802E-07    2.19062E-17    1.14957E-16   -1.27213E-16    1.45802E-07    1.45802E-07    -2.1893         2.1893         2.1893         0.0000         1.0000       -0.72977
   1.30980E-02    1.26944E-08    -2.2819        1.26944E-08   -2.00144E-16    1.00224E-16   -2.20530E-16     0.0000         0.0000        -2.2819         2.2819         2.2819         0.0000         1.0000       -0.76062
   1.40980E-02   -6.92066E-09    -2.3744       -6.92066E-09   -6.51973E-17    4.73419E-16    1.37284E-16     0.0000         0.0000        -2.3744         2.3744         2.3744         0.0000         1.0000       -0.79147
   1.50980E-02   -1.52512E-09    -2.4670       -1.52512E-09   -5.73933E-17   -8.13347E-17   -4.51777E-17     0.0000         0.0000        -2.4670         2.4670         2.4670         0.0000         1.0000       -0.82233
   1.60980E-02    2.22450E-10    -2.5595        2.22450E-10   -1.61910E-16    3.92567E-17    3.49142E-16     0.0000         0.0000        -2.5595         2.5595         2.5595         0.0000         1.0000       -0.85318
   1.70980E-02    1.13228E-10    -2.6521        1.13227E-10    7.95062E-17    3.48489E-17    4.77368E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   1.80980E-02   -2.26256E-03    -2.6544       -2.26256E-03   -3.63797E-16   -1.32099E-16    3.20384E-17   -2.26256E-03   -2.26256E-03    -2.6544         2.6521         2.6521         0.0000         1.0000       -0.88629
   1.90980E-02   -3.31842E-04    -2.6524       -3.31842E-04    1.19510E-16    4.26501E-16    2.75169E-17   -3.31842E-04   -3.31842E-04    -2.6524         2.6521         2.6521         0.0000         1.0000       -0.88436
   2.00980E-02    1.17251E-04    -2.6520        1.17251E-04    1.02656E-16   -7.13685E-16    2.36362E-17    1.17251E-04    1.17251E-04    -2.6520         2.6521         2.6521         0.0000         1.0000       -0.88391
   2.10980E-02    4.15318E-05    -2.6521        4.15318E-05   -1.27834E-16   -1.36912E-15   -1.95713E-16    4.15318E-05    4.15318E-05    -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88399
   2.20980E-02   -2.50705E-06    -2.6521       -2.50705E-06   -1.09810E-16   -1.17607E-15    4.79929E-16   -2.50705E-06   -2.50705E-06    -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   2.30980E-02   -3.41337E-06    -2.6521       -3.41337E-06    3.37703E-16    7.17872E-16   -2.35785E-16   -3.41337E-06   -3.41337E-06    -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88404
   2.40980E-02   -3.16777E-07    -2.6521       -3.16777E-07    2.90087E-16   -1.00346E-15    7.69527E-16   -3.16777E-07   -3.16777E-07    -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   2.50980E-02    2.03853E-07    -2.6521        2.03853E-07    3.31695E-17   -1.07799E-15    5.53016E-16    2.03853E-07    2.03853E-07    -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   2.60980E-02    5.31287E-08    -2.6521        5.31287E-08    2.44507E-16    1.54084E-16    5.83048E-16    5.31287E-08    5.31287E-08    -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   2.70980E-02   -7.15701E-09    -2.6521       -7.15701E-09    2.10032E-16   -8.36565E-17   -2.55214E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   2.80980E-02   -4.94580E-09    -2.6521       -4.94580E-09   -2.51612E-16   -1.36795E-15    4.28816E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   2.90980E-02   -2.00538E-10    -2.6521       -2.00537E-10    6.47924E-16   -3.11009E-16    9.08390E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   3.00980E-02    3.33279E-10    -2.6521        3.33280E-10   -9.14776E-17    1.56897E-15   -4.07775E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   3.10980E-02    6.35880E-11    -2.6521        6.35870E-11   -7.85793E-17    1.59663E-16   -2.62563E-17     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   3.20980E-02   -1.51189E-11    -2.6521       -1.51189E-11   -6.74996E-17    7.85195E-16   -4.54584E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   3.30980E-02   -6.88349E-12    -2.6521       -6.88172E-12   -5.79821E-17    4.58467E-16    2.57557E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   3.40980E-02    1.03223E-13    -2.6521        1.05166E-13    3.82223E-16   -4.70236E-16   -2.10788E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   3.50980E-02    5.14561E-13    -2.6521        5.14172E-13    3.28329E-16   -6.19948E-16   -1.81067E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   3.60980E-02    7.04992E-14    -2.6521        6.97498E-14   -1.49995E-16    1.41160E-15    6.04783E-17     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   3.70980E-02   -3.20022E-14    -2.6521       -3.23352E-14    3.03184E-16    5.64518E-16    6.99995E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   3.80980E-02   -8.13238E-15    -2.6521       -7.18869E-15   -1.71594E-16    5.28915E-17   -4.67486E-17     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   3.90980E-02    2.60902E-15    -2.6521        2.83107E-15   -5.79429E-16    4.54338E-17   -4.72187E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   4.00980E-02    3.88578E-16    -2.6521        1.44329E-15   -6.56999E-17   -1.76987E-16   -1.89593E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   4.10980E-02    2.60902E-15    -2.6521        2.83107E-15   -5.64362E-17    7.12027E-16    2.69169E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   4.20980E-02    5.35683E-15    -2.6521        4.85723E-15   -4.84787E-17    1.69171E-15    1.09528E-15     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   4.30980E-02    3.88578E-16    -2.6521        1.44329E-15    3.90386E-16    3.73100E-16   -2.08337E-15     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   4.40980E-02    1.38778E-16    -2.6521        1.13798E-15    3.35342E-16   -1.83965E-15   -1.14157E-15     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   4.50980E-02    3.88578E-16    -2.6521        1.44329E-15    1.15212E-15    1.22793E-15    3.15483E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   4.60980E-02   -5.77316E-15    -2.6521       -5.60663E-15    5.57639E-16   -2.18543E-15    7.03030E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   4.70980E-02    3.80251E-15    -2.6521        2.41474E-15    4.69824E-17    6.68485E-17   -9.08201E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   4.80980E-02    3.88578E-16    -2.6521        1.44329E-15    4.03579E-17   -5.90622E-16   -7.80145E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   4.90980E-02   -3.02536E-15    -2.6521       -3.58047E-15   -8.29392E-16    1.00476E-15    1.93915E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   5.00980E-02    2.85882E-15    -2.6521        3.02536E-15    5.83641E-16    6.47074E-16    8.14618E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   5.10980E-02   -4.94049E-15    -2.6521       -6.32827E-15    6.93183E-17    1.23807E-16   -5.96333E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   5.20980E-02    3.02536E-15    -2.6521        3.19189E-15    4.91574E-16    9.70409E-16   -5.12250E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   5.30980E-02   -1.44329E-15    -2.6521       -1.27676E-15   -1.30586E-15    2.56170E-15    8.56067E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   5.40980E-02    8.60423E-15    -2.6521        9.60343E-15    1.74358E-16    2.56366E-16   -5.60728E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   5.50980E-02   -6.41154E-15    -2.6521       -4.30211E-15    5.81803E-16   -4.27826E-16    1.03044E-15     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   5.60980E-02   -1.13798E-15    -2.6521       -9.15934E-16    9.31799E-16    6.45271E-17    6.69132E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   5.70980E-02   -4.94049E-15    -2.6521       -6.32827E-15   -4.95674E-16    9.19488E-16   -2.89275E-16     0.0000         0.0000        -2.6521         2.6521         2.6521         0.0000         1.0000       -0.88403
   5.80980E-02   -1.18708E-03    -2.6089       -1.18708E-03    6.13469E-18   -9.21597E-16   -4.56244E-16   -1.18708E-03   -1.18708E-03    -2.6089         2.6077         2.6077         0.0000         1.0000       -0.87041
   5.90980E-02   -1.91741E-04    -2.5634       -1.91741E-04    5.16103E-18   -1.41001E-15   -1.72271E-16   -1.91741E-04   -1.91741E-04    -2.5634         2.5632         2.5632         0.0000         1.0000       -0.85459
   6.00980E-02    6.49000E-05    -2.5187        6.49000E-05    4.33006E-18   -2.23790E-15    4.88415E-16    6.49000E-05    6.49000E-05    -2.5187         2.5187         2.5187         0.0000         1.0000       -0.83951
   6.10980E-02    2.59681E-05    -2.4743        2.59681E-05    8.45143E-16   -2.29297E-15   -1.06406E-15    2.59681E-05    2.59681E-05    -2.4743         2.4743         2.4743         0.0000         1.0000       -0.82474
   6.20980E-02   -1.04697E-06    -2.4298       -1.04697E-06    2.85427E-16    6.04468E-16    1.61236E-16   -1.04697E-06   -1.04697E-06    -2.4298         2.4298         2.4298         0.0000         1.0000       -0.80995
   6.30980E-02   -2.26634E-06    -2.3854       -2.26634E-06    2.37340E-16   -3.33793E-16   -9.11458E-16   -2.26634E-06   -2.26634E-06    -2.3854         2.3854         2.3854         0.0000         1.0000       -0.79513
   6.40980E-02   -2.81511E-07    -2.3409       -2.81511E-07    1.96725E-16    1.80772E-15   -7.55484E-16   -2.81511E-07   -2.81511E-07    -2.3409         2.3409         2.3409         0.0000         1.0000       -0.78031
   6.50980E-02    1.37562E-07    -2.2965        1.37562E-07    9.93526E-16    2.32443E-15    1.86888E-15    1.37562E-07    1.37562E-07    -2.2965         2.2965         2.2965         0.0000         1.0000       -0.76549
   6.60980E-02    4.49547E-08    -2.2520        4.49547E-08   -1.01793E-17    2.57408E-16   -1.35990E-15    4.49547E-08    4.49547E-08    -2.2520         2.2520         2.2520         0.0000         1.0000       -0.75068
   6.70980E-02   -3.84851E-09    -2.2076       -3.84851E-09    8.16875E-16   -2.01437E-16    1.22189E-16     0.0000         0.0000        -2.2076         2.2076         2.2076         0.0000         1.0000       -0.73586
   6.80980E-02   -4.25224E-09    -2.1631       -4.25224E-09    1.48989E-15    6.57541E-16   -2.36670E-15     0.0000         0.0000        -2.1631         2.1631         2.1631         0.0000         1.0000       -0.72104
   6.90980E-02   -3.76016E-10    -2.1187       -3.76015E-10    3.94097E-16   -6.93172E-16   -6.98522E-16     0.0000         0.0000        -2.1187         2.1187         2.1187         0.0000         1.0000       -0.70622
   7.00980E-02    2.82683E-10    -2.0742        2.82685E-10    3.19624E-16   -5.62182E-16   -1.38233E-15     0.0000         0.0000        -2.0742         2.0742         2.0742         0.0000         1.0000       -0.69141
   7.10980E-02    7.60213E-11    -2.0298        7.60213E-11    1.07060E-15   -1.67273E-15   -7.10264E-16     0.0000         0.0000        -2.0298         2.0298         2.0298         0.0000         1.0000       -0.67659
   7.20980E-02   -1.05382E-11    -1.9853       -1.05335E-11    8.61000E-16   -2.55869E-15   -1.78465E-15     0.0000         0.0000        -1.9853         1.9853         1.9853         0.0000         1.0000       -0.66177
   7.30980E-02   -7.84139E-12    -1.9409       -7.83817E-12    6.89345E-16   -4.37873E-16   -6.23501E-16     0.0000         0.0000        -1.9409         1.9409         1.9409         0.0000         1.0000       -0.64695
   7.40980E-02   -4.10089E-13    -1.8964       -4.03649E-13    1.35095E-15    5.18564E-17   -8.97675E-16     0.0000         0.0000        -1.8964         1.8964         1.8964         0.0000         1.0000       -0.63214
   7.50980E-02    5.46868E-13    -1.8520        5.51614E-13    1.86907E-15   -2.75087E-15   -3.13038E-16     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   7.60980E-02    1.08661E-03    -1.8509        1.08661E-03    3.95623E-15   -3.44859E-15    5.60922E-16    1.08661E-03    1.08661E-03    -1.8509         1.8520         1.8520         0.0000         1.0000       -0.61623
   7.70980E-02    1.59369E-04    -1.8518        1.59369E-04    3.20357E-15   -1.97798E-15   -1.17484E-15    1.59369E-04    1.59369E-04    -1.8518         1.8520         1.8520         0.0000         1.0000       -0.61716
   7.80980E-02   -5.63105E-05    -1.8520       -5.63105E-05    9.64982E-16   -1.60156E-15   -2.17295E-15   -5.63105E-05   -5.63105E-05    -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61738
   7.90980E-02   -1.99459E-05    -1.8520       -1.99459E-05    1.59576E-15   -2.51840E-15   -9.44936E-16   -1.99459E-05   -1.99459E-05    -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61734
   8.00980E-02    1.20403E-06    -1.8520        1.20403E-06    2.92093E-15   -4.07519E-15    8.63795E-16    1.20403E-06    1.20403E-06    -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   8.10980E-02    1.63929E-06    -1.8520        1.63929E-06    2.36500E-15   -1.26347E-15    1.51384E-15    1.63929E-06    1.63929E-06    -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   8.20980E-02    1.52134E-07    -1.8520        1.52134E-07    2.72933E-15   -3.87355E-15   -1.21762E-15    1.52134E-07    1.52134E-07    -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   8.30980E-02   -9.79018E-08    -1.8520       -9.79018E-08    2.20987E-15   -2.32187E-15   -2.20754E-15   -9.79018E-08   -9.79018E-08    -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   8.40980E-02   -2.55155E-08    -1.8520       -2.55155E-08    3.41816E-15   -5.95218E-15    2.28483E-15   -2.55155E-08   -2.55155E-08    -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   8.50980E-02    3.43720E-09    -1.8520        3.43720E-09    1.13871E-15   -6.85544E-15    1.03553E-15     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   8.60980E-02    2.37527E-09    -1.8520        2.37527E-09    1.73643E-15   -5.55068E-15   -1.19767E-15     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   8.70980E-02    9.63029E-11    -1.8520        9.63128E-11    2.22039E-15   -1.23647E-15   -5.62502E-16     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   8.80980E-02   -1.60068E-10    -1.8520       -1.60060E-10    1.79779E-15   -2.22281E-15    1.58067E-15     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   8.90980E-02   -3.05489E-11    -1.8520       -3.05424E-11    1.45563E-15   -9.85307E-16    1.27983E-15     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   9.00980E-02    7.25969E-12    -1.8520        7.26935E-12    1.17859E-15    1.64555E-15   -1.85423E-16     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   9.10980E-02    3.30058E-12    -1.8520        3.30566E-12    1.76872E-15   -2.73986E-15    1.88598E-15     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   9.20980E-02   -5.52336E-14    -1.8520       -5.03209E-14    6.17641E-16   -4.25450E-15   -1.32352E-15     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   9.30980E-02   -2.50050E-13    -1.8520       -2.44971E-13    1.31453E-15   -1.40865E-15    1.50041E-16     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   9.40980E-02   -3.80806E-14    -1.8520       -3.30014E-14    1.06434E-15   -5.21277E-15   -2.85738E-16     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   9.50980E-02    1.62925E-14    -1.8520        2.28151E-14    1.67622E-15    1.07323E-15    9.90311E-16     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   9.60980E-02   -4.85723E-15    -1.8520         0.0000        1.35719E-15    2.90508E-15    3.94608E-16     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   9.70980E-02   -1.27953E-14    -1.8520       -7.93809E-15    2.72777E-15   -2.53449E-15   -4.94939E-16     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   9.80980E-02   -9.71445E-16    -1.8520        5.55112E-15    3.02305E-15   -4.90267E-15    4.13704E-16     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   9.90490E-02    7.63278E-15    -1.8520        1.41553E-14    1.64862E-15   -1.95166E-15    1.16023E-15     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   0.10000        7.88258E-15    -1.8520        1.44051E-14    2.16952E-15   -4.88353E-15   -1.51808E-15     0.0000         0.0000        -1.8520         1.8520         1.8520         0.0000         1.0000       -0.61732
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
