          Time          EPELX           EPELY           EPELZ          EPELXY          EPELYZ          EPELXZ           EPEL1          EPEL2          EPEL3         EPELINT          EPELEQ
   6.50980E-02    2.22240E-03   -5.69846E-03    2.22240E-03    6.85361E-18    1.60345E-17    1.28920E-17    2.22240E-03    2.22240E-03   -5.69846E-03    7.92086E-03    5.28057E-03
   6.60980E-02    2.17938E-03   -5.58815E-03    2.17938E-03   -7.02192E-20    1.77567E-18   -9.38092E-18    2.17938E-03    2.17938E-03   -5.58815E-03    7.76754E-03    5.17836E-03
   6.70980E-02    2.13636E-03   -5.47785E-03    2.13636E-03    5.63502E-18   -1.38957E-18    8.42889E-19    2.13636E-03    2.13636E-03   -5.47785E-03    7.61421E-03    5.07614E-03
   6.80980E-02    2.09334E-03   -5.36755E-03    2.09334E-03    1.02776E-17    4.53589E-18   -1.63261E-17    2.09334E-03    2.09334E-03   -5.36755E-03    7.46089E-03    4.97393E-03
   6.90980E-02    2.05033E-03   -5.25725E-03    2.05033E-03    2.71858E-18   -4.78168E-18   -4.81859E-18    2.05033E-03    2.05033E-03   -5.25725E-03    7.30757E-03    4.87171E-03
   7.00980E-02    2.00731E-03   -5.14694E-03    2.00731E-03    2.20485E-18   -3.87808E-18   -9.53565E-18    2.00731E-03    2.00731E-03   -5.14694E-03    7.15425E-03    4.76950E-03
   7.10980E-02    1.96429E-03   -5.03664E-03    1.96429E-03    7.38527E-18   -1.15389E-17   -4.89959E-18    1.96429E-03    1.96429E-03   -5.03664E-03    7.00093E-03    4.66729E-03
   7.20980E-02    1.92127E-03   -4.92634E-03    1.92127E-03    5.93941E-18   -1.76505E-17   -1.23110E-17    1.92127E-03    1.92127E-03   -4.92634E-03    6.84761E-03    4.56507E-03
   7.30980E-02    1.87825E-03   -4.81603E-03    1.87825E-03    4.75528E-18   -3.02056E-18   -4.30108E-18    1.87825E-03    1.87825E-03   -4.81603E-03    6.69429E-03    4.46286E-03
   7.40980E-02    1.83523E-03   -4.70573E-03    1.83523E-03    9.31919E-18    3.57719E-19   -6.19240E-18    1.83523E-03    1.83523E-03   -4.70573E-03    6.54096E-03    4.36064E-03
   7.50980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    1.28934E-17   -1.89763E-17   -2.15942E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   7.60980E-02    1.79281E-03   -4.59483E-03    1.79281E-03    2.72911E-17   -2.37893E-17    3.86939E-18    1.79281E-03    1.79281E-03   -4.59483E-03    6.38764E-03    4.25843E-03
   7.70980E-02    1.79230E-03   -4.59534E-03    1.79230E-03    2.20990E-17   -1.36447E-17   -8.10433E-18    1.79230E-03    1.79230E-03   -4.59534E-03    6.38764E-03    4.25843E-03
   7.80980E-02    1.79219E-03   -4.59546E-03    1.79219E-03    6.65670E-18   -1.10480E-17   -1.49896E-17    1.79219E-03    1.79219E-03   -4.59546E-03    6.38764E-03    4.25843E-03
   7.90980E-02    1.79221E-03   -4.59544E-03    1.79221E-03    1.10080E-17   -1.73726E-17   -6.51842E-18    1.79221E-03    1.79221E-03   -4.59544E-03    6.38764E-03    4.25843E-03
   8.00980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    2.01493E-17   -2.81117E-17    5.95868E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.10980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    1.63144E-17   -8.71572E-18    1.04428E-17    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.20980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    1.88276E-17   -2.67208E-17   -8.39944E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.30980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    1.52443E-17   -1.60169E-17   -1.52282E-17    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.40980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    2.35794E-17   -4.10597E-17    1.57614E-17    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
