          Time          EPPLX           EPPLY           EPPLZ          EPPLXY          EPPLYZ          EPPLXZ           EPPL1          EPPL2          EPPL3         EPPLINT         EPPLEQV           EPEQ            PLWK
   1.00000E-05     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   2.00000E-05     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   3.50000E-05     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   5.75000E-05     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.87500E-05     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   1.00000E-04     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   1.09900E-03     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   2.09800E-03     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   3.09800E-03     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   4.09800E-03    2.02776E-04   -4.05552E-04    2.02776E-04     0.0000       -1.17673E-20    3.53018E-20    2.02776E-04    2.02776E-04   -4.05552E-04    6.08328E-04    4.05552E-04    4.05552E-04   -5.75602E-05
   5.09800E-03    5.88432E-04   -1.17686E-03    5.88432E-04    7.75168E-20   -1.64698E-19    1.84025E-19    5.88432E-04    5.88432E-04   -1.17686E-03    1.76530E-03    1.17686E-03    1.17686E-03    1.38304E-05
   6.09800E-03    9.74735E-04   -1.94947E-03    9.74735E-04    6.42952E-20   -2.84547E-19    3.00578E-19    9.74735E-04    9.74735E-04   -1.94947E-03    2.92420E-03    1.94947E-03    1.94947E-03    1.16711E-03
   7.09800E-03    1.36047E-03   -2.72094E-03    1.36047E-03    5.38339E-20   -2.38249E-19    3.99811E-20    1.36047E-03    1.36047E-03   -2.72094E-03    4.08141E-03    2.72094E-03    2.72094E-03    2.31859E-03
   8.09800E-03    1.74611E-03   -3.49221E-03    1.74611E-03    4.54528E-20   -3.23640E-20    1.35032E-19    1.74611E-03    1.74611E-03   -3.49221E-03    5.23832E-03    3.49221E-03    3.49221E-03    2.38997E-03
   9.09800E-03    2.13176E-03   -4.26352E-03    2.13176E-03   -9.08105E-20    2.31424E-19    1.14875E-19    2.13176E-03    2.13176E-03   -4.26352E-03    6.39528E-03    4.26352E-03    4.26352E-03    2.46136E-03
   1.00980E-02    2.51743E-03   -5.03485E-03    2.51743E-03   -2.02149E-19    1.36064E-19    9.84048E-20    2.51743E-03    2.51743E-03   -5.03485E-03    7.55228E-03    5.03485E-03    5.03485E-03    2.53276E-03
   1.10980E-02    2.90309E-03   -5.80618E-03    2.90309E-03   -1.74269E-19   -4.80829E-19    1.44646E-19    2.90309E-03    2.90309E-03   -5.80618E-03    8.70927E-03    5.80618E-03    5.80618E-03    3.68401E-03
   1.20980E-02    3.28875E-03   -6.57750E-03    3.28875E-03   -1.51115E-19   -3.59325E-19    1.01880E-20    3.28875E-03    3.28875E-03   -6.57750E-03    9.86625E-03    6.57750E-03    6.57750E-03    3.75540E-03
   1.30980E-02    3.67441E-03   -7.34883E-03    3.67441E-03   -3.54076E-19   -2.57690E-19   -2.13447E-19    3.67441E-03    3.67441E-03   -7.34883E-03    1.10232E-02    7.34883E-03    7.34883E-03    4.90665E-03
   1.40980E-02    4.06008E-03   -8.12015E-03    4.06008E-03   -4.17614E-19    2.03678E-19   -7.96574E-20    4.06008E-03    4.06008E-03   -8.12015E-03    1.21802E-02    8.12015E-03    8.12015E-03    6.05790E-03
   1.50980E-02    4.44574E-03   -8.89148E-03    4.44574E-03   -4.71448E-19    1.27387E-19   -1.22033E-19    4.44574E-03    4.44574E-03   -8.89148E-03    1.33372E-02    8.89148E-03    8.89148E-03    7.20915E-03
   1.60980E-02    4.83140E-03   -9.66281E-03    4.83140E-03   -6.17824E-19    1.62878E-19    1.93612E-19    4.83140E-03    4.83140E-03   -9.66281E-03    1.44942E-02    9.66281E-03    9.66281E-03    8.36040E-03
   1.70980E-02    5.21707E-03   -1.04341E-02    5.21707E-03   -5.48454E-19    1.93284E-19    6.10120E-19    5.21707E-03    5.21707E-03   -1.04341E-02    1.56512E-02    1.04341E-02    1.04341E-02    9.51165E-03
   1.80980E-02    5.71695E-03   -1.14339E-02    5.71695E-03   -9.59878E-19    4.38911E-20    6.46353E-19    5.71695E-03    5.71695E-03   -1.14339E-02    1.71508E-02    1.14339E-02    1.14339E-02    9.51165E-03
   1.90980E-02    6.21798E-03   -1.24360E-02    6.21798E-03   -8.24413E-19    5.27332E-19    6.77543E-19    6.21798E-03    6.21798E-03   -1.24360E-02    1.86539E-02    1.24360E-02    1.24360E-02    9.51165E-03
   2.00980E-02    6.71860E-03   -1.34372E-02    6.71860E-03   -7.08146E-19   -2.80981E-19    7.04313E-19    6.71860E-03    6.71860E-03   -1.34372E-02    2.01558E-02    1.34372E-02    1.34372E-02    9.51165E-03
   2.10980E-02    7.21908E-03   -1.44382E-02    7.21908E-03   -8.52889E-19   -1.83118E-18    4.82715E-19    7.21908E-03    7.21908E-03   -1.44382E-02    2.16572E-02    1.44382E-02    1.44382E-02    9.51165E-03
   2.20980E-02    7.71957E-03   -1.54391E-02    7.71957E-03   -9.77225E-19   -3.16284E-18    1.02613E-18    7.71957E-03    7.71957E-03   -1.54391E-02    2.31587E-02    1.54391E-02    1.54391E-02    9.51165E-03
   2.30980E-02    8.22007E-03   -1.64401E-02    8.22007E-03   -5.94840E-19   -2.34998E-18    7.59149E-19    8.22007E-03    8.22007E-03   -1.64401E-02    2.46602E-02    1.64401E-02    1.64401E-02    9.51165E-03
   2.40980E-02    8.72057E-03   -1.74411E-02    8.72057E-03   -2.66370E-19   -3.48621E-18    1.63050E-18    8.72057E-03    8.72057E-03   -1.74411E-02    2.61617E-02    1.74411E-02    1.74411E-02    9.51165E-03
   2.50980E-02    9.22107E-03   -1.84421E-02    9.22107E-03   -2.28812E-19   -4.70683E-18    2.25668E-18    9.22107E-03    9.22107E-03   -1.84421E-02    2.76632E-02    1.84421E-02    1.84421E-02    9.51165E-03
   2.60980E-02    9.72157E-03   -1.94431E-02    9.72157E-03    4.80469E-20   -4.53236E-18    2.91688E-18    9.72157E-03    9.72157E-03   -1.94431E-02    2.91647E-02    1.94431E-02    1.94431E-02    9.51165E-03
   2.70980E-02    1.02221E-02   -2.04441E-02    1.02221E-02    2.85869E-19   -4.62709E-18    2.62789E-18    1.02221E-02    1.02221E-02   -2.04441E-02    3.06662E-02    2.04441E-02    2.04441E-02    9.51165E-03
   2.80980E-02    1.07226E-02   -2.14451E-02    1.07226E-02    9.64733E-22   -6.17603E-18    3.11345E-18    1.07226E-02    1.07226E-02   -2.14451E-02    3.21677E-02    2.14451E-02    2.14451E-02    9.51165E-03
   2.90980E-02    1.12231E-02   -2.24461E-02    1.12231E-02    7.34618E-19   -6.52819E-18    4.14203E-18    1.12231E-02    1.12231E-02   -2.24461E-02    3.36692E-02    2.24461E-02    2.24461E-02    1.09131E-02
   3.00980E-02    1.17236E-02   -2.34471E-02    1.17236E-02    6.31037E-19   -4.75163E-18    3.68030E-18    1.17236E-02    1.17236E-02   -2.34471E-02    3.51707E-02    2.34471E-02    2.34471E-02    1.09131E-02
   3.10980E-02    1.22241E-02   -2.44481E-02    1.22241E-02    5.42060E-19   -4.57084E-18    3.65057E-18    1.22241E-02    1.22241E-02   -2.44481E-02    3.66722E-02    2.44481E-02    2.44481E-02    1.09131E-02
   3.20980E-02    1.27246E-02   -2.54491E-02    1.27246E-02    4.65630E-19   -3.68175E-18    3.13584E-18    1.27246E-02    1.27246E-02   -2.54491E-02    3.81737E-02    2.54491E-02    2.54491E-02    1.09131E-02
   3.30980E-02    1.32251E-02   -2.64501E-02    1.32251E-02    3.99976E-19   -3.16263E-18    3.42747E-18    1.32251E-02    1.32251E-02   -2.64501E-02    3.96752E-02    2.64501E-02    2.64501E-02    1.09131E-02
   3.40980E-02    1.37256E-02   -2.74511E-02    1.37256E-02    8.32772E-19   -3.69508E-18    3.18880E-18    1.37256E-02    1.37256E-02   -2.74511E-02    4.11767E-02    2.74511E-02    2.74511E-02    1.09131E-02
   3.50980E-02    1.42261E-02   -2.84522E-02    1.42261E-02    1.20454E-18   -4.39706E-18    2.98377E-18    1.42261E-02    1.42261E-02   -2.84522E-02    4.26782E-02    2.84522E-02    2.84522E-02    1.23145E-02
   3.60980E-02    1.47266E-02   -2.94532E-02    1.47266E-02    1.03470E-18   -2.79868E-18    3.05225E-18    1.47266E-02    1.47266E-02   -2.94532E-02    4.41797E-02    2.94532E-02    2.94532E-02    1.37159E-02
   3.70980E-02    1.52271E-02   -3.04542E-02    1.52271E-02    1.37800E-18   -2.15947E-18    3.84487E-18    1.52271E-02    1.52271E-02   -3.04542E-02    4.56812E-02    3.04542E-02    3.04542E-02    1.51173E-02
   3.80980E-02    1.57276E-02   -3.14552E-02    1.57276E-02    1.18370E-18   -2.09958E-18    3.79193E-18    1.57276E-02    1.57276E-02   -3.14552E-02    4.71827E-02    3.14552E-02    3.14552E-02    1.51173E-02
   3.90980E-02    1.62281E-02   -3.24562E-02    1.62281E-02    5.27608E-19   -2.04814E-18    3.25727E-18    1.62281E-02    1.62281E-02   -3.24562E-02    4.86842E-02    3.24562E-02    3.24562E-02    1.51173E-02
   4.00980E-02    1.67286E-02   -3.34572E-02    1.67286E-02    4.53215E-19   -2.24854E-18    3.04259E-18    1.67286E-02    1.67286E-02   -3.34572E-02    5.01857E-02    3.34572E-02    3.34572E-02    1.51173E-02
   4.10980E-02    1.72291E-02   -3.44582E-02    1.72291E-02    3.89312E-19   -1.44230E-18    3.34737E-18    1.72291E-02    1.72291E-02   -3.44582E-02    5.16872E-02    3.44582E-02    3.44582E-02    1.51173E-02
   4.20980E-02    1.77296E-02   -3.54592E-02    1.77296E-02    3.34419E-19    4.73236E-19    4.58757E-18    1.77296E-02    1.77296E-02   -3.54592E-02    5.31887E-02    3.54592E-02    3.54592E-02    1.51173E-02
   4.30980E-02    1.82301E-02   -3.64602E-02    1.82301E-02    7.76459E-19    8.95702E-19    2.22854E-18    1.82301E-02    1.82301E-02   -3.64602E-02    5.46902E-02    3.64602E-02    3.64602E-02    1.65187E-02
   4.40980E-02    1.87306E-02   -3.74612E-02    1.87306E-02    1.15617E-18   -1.18736E-18    9.35933E-19    1.87306E-02    1.87306E-02   -3.74612E-02    5.61917E-02    3.74612E-02    3.74612E-02    1.65187E-02
   4.50980E-02    1.92311E-02   -3.84622E-02    1.92311E-02    2.46073E-18    2.03037E-19    1.29316E-18    1.92311E-02    1.92311E-02   -3.84622E-02    5.76932E-02    3.84622E-02    3.84622E-02    1.65187E-02
   4.60980E-02    1.97316E-02   -3.94632E-02    1.97316E-02    3.09215E-18   -2.27156E-18    2.08921E-18    1.97316E-02    1.97316E-02   -3.94632E-02    5.91947E-02    3.94632E-02    3.94632E-02    1.65187E-02
   4.70980E-02    2.02321E-02   -4.04642E-02    2.02321E-02    3.14535E-18   -2.19586E-18    1.06084E-18    2.02321E-02    2.02321E-02   -4.04642E-02    6.06962E-02    4.04642E-02    4.04642E-02    1.65187E-02
   4.80980E-02    2.07326E-02   -4.14652E-02    2.07326E-02    3.19105E-18   -2.86463E-18    1.77473E-19    2.07326E-02    2.07326E-02   -4.14652E-02    6.21977E-02    4.14652E-02    4.14652E-02    1.65187E-02
   4.90980E-02    2.12331E-02   -4.24662E-02    2.12331E-02    2.25192E-18   -1.72693E-18    3.97046E-19    2.12331E-02    2.12331E-02   -4.24662E-02    6.36992E-02    4.24662E-02    4.24662E-02    1.65187E-02
   5.00980E-02    2.17336E-02   -4.34672E-02    2.17336E-02    2.91278E-18   -9.94238E-19    1.31945E-18    2.17336E-02    2.17336E-02   -4.34672E-02    6.52007E-02    4.34672E-02    4.34672E-02    1.65187E-02
   5.10980E-02    2.22341E-02   -4.44682E-02    2.22341E-02    2.99127E-18   -8.54050E-19    6.44212E-19    2.22341E-02    2.22341E-02   -4.44682E-02    6.67022E-02    4.44682E-02    4.44682E-02    1.79201E-02
   5.20980E-02    2.27346E-02   -4.54692E-02    2.27346E-02    3.54789E-18    2.44757E-19    6.41855E-20    2.27346E-02    2.27346E-02   -4.54692E-02    6.82038E-02    4.54692E-02    4.54692E-02    1.79201E-02
   5.30980E-02    2.32351E-02   -4.64702E-02    2.32351E-02    2.06925E-18    3.14540E-18    1.03352E-18    2.32351E-02    2.32351E-02   -4.64702E-02    6.97053E-02    4.64702E-02    4.64702E-02    1.79201E-02
   5.40980E-02    2.37356E-02   -4.74712E-02    2.37356E-02    2.26668E-18    3.43569E-18    3.98601E-19    2.37356E-02    2.37356E-02   -4.74712E-02    7.12068E-02    4.74712E-02    4.74712E-02    1.79201E-02
   5.50980E-02    2.42361E-02   -4.84722E-02    2.42361E-02    2.92546E-18    2.95126E-18    1.56538E-18    2.42361E-02    2.42361E-02   -4.84722E-02    7.27083E-02    4.84722E-02    4.84722E-02    1.93215E-02
   5.60980E-02    2.47366E-02   -4.94732E-02    2.47366E-02    3.98055E-18    3.02432E-18    2.32305E-18    2.47366E-02    2.47366E-02   -4.94732E-02    7.42098E-02    4.94732E-02    4.94732E-02    2.07229E-02
   5.70980E-02    2.52371E-02   -5.04742E-02    2.52371E-02    3.41929E-18    4.06547E-18    1.99550E-18    2.52371E-02    2.52371E-02   -5.04742E-02    7.57113E-02    5.04742E-02    5.04742E-02    2.07229E-02
   5.80980E-02    2.57924E-02   -5.15848E-02    2.57924E-02    3.42713E-18    2.88797E-18    1.41257E-18    2.57924E-02    2.57924E-02   -5.15848E-02    7.73771E-02    5.15848E-02    5.15848E-02    2.06735E-02
   5.90980E-02    2.63483E-02   -5.26967E-02    2.63483E-02    3.43384E-18    1.05300E-18    1.18837E-18    2.63483E-02    2.63483E-02   -5.26967E-02    7.90450E-02    5.26967E-02    5.26967E-02    2.21807E-02
   6.00980E-02    2.69041E-02   -5.38081E-02    2.69041E-02    3.43958E-18   -1.90960E-18    1.83495E-18    2.69041E-02    2.69041E-02   -5.38081E-02    8.07122E-02    5.38081E-02    5.38081E-02    2.36874E-02
   6.10980E-02    2.74597E-02   -5.49194E-02    2.74597E-02    4.57832E-18   -4.99915E-18    4.01248E-19    2.74597E-02    2.74597E-02   -5.49194E-02    8.23791E-02    5.49194E-02    5.49194E-02    2.36380E-02
